INCIDENT_KEY,OCCUR_DATE,OCCUR_TIME,BORO,PRECINCT,JURISDICTION_CODE,LOCATION_DESC,STATISTICAL_MURDER_FLAG,PERP_AGE_GROUP,PERP_SEX,PERP_RACE,VIC_AGE_GROUP,VIC_SEX,VIC_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,New Georeferenced Column
235636165,10/28/2021,15:45:00,MANHATTAN,20,0,,false,,,,65+,M,WHITE,"988,802","222,923",40.77855547000007,-73.98356551099994,POINT (-73.98356551099994 40.77855547000007)
228367829,05/18/2021,23:27:00,BRONX,40,0,,false,,,,25-44,M,WHITE HISPANIC,"1,005,530","233,943",40.808777943000045,-73.923130702,POINT (-73.923130702 40.808777943000045)
224079783,02/06/2021,19:30:00,BRONX,45,0,,true,25-44,M,WHITE HISPANIC,18-24,M,BLACK,"1,031,944","249,990",40.85271917500006,-73.82760025499994,POINT (-73.82760025499994 40.85271917500006)
226139413,03/25/2021,18:16:00,MANHATTAN,33,0,,false,,,,18-24,M,WHITE HISPANIC,"1,000,134","244,289",40.83718613000008,-73.94259843199995,POINT (-73.94259843199995 40.83718613000008)
231562494,07/29/2021,23:47:00,MANHATTAN,34,0,,false,25-44,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC,"1,003,674","251,082",40.85582383700005,-73.92978559199997,POINT (-73.92978559199997 40.85582383700005)
231053193,07/19/2021,01:25:00,BROOKLYN,67,0,COMMERCIAL BLDG,false,,,,18-24,M,BLACK,"1,003,995","173,243",40.64217483300007,-73.92885373699994,POINT (-73.92885373699994 40.64217483300007)
229507546,06/12/2021,14:24:00,BRONX,41,0,,true,25-44,M,BLACK,25-44,F,BLACK,"1,012,076","239,818",40.82488497200006,-73.89945993699997,POINT (-73.89945993699997 40.82488497200006)
231637053,07/31/2021,22:36:00,QUEENS,115,0,,false,,,,25-44,M,BLACK HISPANIC,"1,020,765","213,373",40.75226896500004,-73.86820844899995,POINT (-73.86820844899995 40.75226896500004)
232444801,08/18/2021,16:55:00,BROOKLYN,83,0,,false,18-24,M,BLACK HISPANIC,25-44,M,BLACK,"1,009,743","191,336",40.69182139400005,-73.90807340699997,POINT (-73.90807340699997 40.69182139400005)
230276664,06/30/2021,20:00:00,QUEENS,105,0,GROCERY/BODEGA,false,25-44,M,BLACK,25-44,M,BLACK,"1,059,372","196,337",40.70526581200004,-73.72905567199997,POINT (-73.72905567199997 40.70526581200004)
231969565,08/08/2021,17:46:00,BROOKLYN,77,0,,false,,,,25-44,M,BLACK,"1,004,557","183,513",40.67036245800006,-73.92679774299995,POINT (-73.92679774299995 40.67036245800006)
228679853,05/25/2021,10:00:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"1,009,945","244,103",40.83665251900004,-73.90714329499998,POINT (-73.90714329499998 40.83665251900004)
230712739,07/09/2021,18:31:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"999,484","214,810",40.75627543400003,-73.94501432899995,POINT (-73.94501432899995 40.75627543400003)
232265324,08/14/2021,05:12:00,BROOKLYN,67,0,,false,,,,25-44,F,BLACK,"999,662","175,419",40.64815608300007,-73.94446197999997,POINT (-73.94446197999997 40.64815608300007)
230482153,07/05/2021,04:54:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,F,BLACK,"1,009,487","235,826",40.813935836000034,-73.90882957399998,POINT (-73.90882957399998 40.813935836000034)
231089375,07/19/2021,21:01:00,MANHATTAN,23,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"999,324","226,582",40.788586771000034,-73.94556544499993,POINT (-73.94556544499993 40.788586771000034)
227561751,04/30/2021,01:44:00,BRONX,44,0,,false,,,,18-24,M,WHITE HISPANIC,"1,007,952","241,445",40.829362650000064,-73.91435510699995,POINT (-73.91435510699995 40.829362650000064)
228564725,05/23/2021,02:16:00,MANHATTAN,34,0,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,"1,007,122","253,832",40.86336350100004,-73.91731203199998,POINT (-73.91731203199998 40.86336350100004)
227269108,04/23/2021,01:54:00,BROOKLYN,83,0,,false,,,,18-24,M,WHITE HISPANIC,"1,010,367","191,737",40.69292022700006,-73.90582170299997,POINT (-73.90582170299997 40.69292022700006)
229169935,06/06/2021,02:28:00,QUEENS,106,0,,false,18-24,M,ASIAN / PACIFIC ISLANDER,18-24,M,BLACK,"1,036,546","190,359",40.689021971000045,-73.81142929899994,POINT (-73.81142929899994 40.689021971000045)
235840025,11/02/2021,19:20:00,QUEENS,107,0,MULTI DWELL - PUBLIC HOUS,true,18-24,M,BLACK,45-64,M,BLACK,"1,036,732","207,396",40.73578327800004,-73.81062580299994,POINT (-73.81062580299994 40.73578327800004)
236168669,11/11/2021,18:33:00,QUEENS,113,0,,false,,,,45-64,M,BLACK,"1,042,522","187,296",40.680577432000064,-73.78990723799996,POINT (-73.78990723799996 40.680577432000064)
230162221,06/26/2021,16:05:00,QUEENS,105,0,,false,25-44,M,BLACK,18-24,M,BLACK,"1,052,694","186,169",40.67741127700003,-73.75324467599995,POINT (-73.75324467599995 40.67741127700003)
231866070,08/05/2021,02:54:00,QUEENS,103,0,,false,25-44,M,BLACK,18-24,M,BLACK,"1,038,501","193,009",40.69628382500007,-73.80435852099998,POINT (-73.80435852099998 40.69628382500007)
235426482,10/23/2021,16:49:00,BROOKLYN,81,0,,false,,,,25-44,M,BLACK,"1,001,614","186,927",40.679739379000075,-73.93739801899994,POINT (-73.93739801899994 40.679739379000075)
227344207,04/24/2021,03:56:00,BROOKLYN,79,0,,false,,,,25-44,M,BLACK,"996,897","187,335",40.68086724300008,-73.95440372099996,POINT (-73.95440372099996 40.68086724300008)
229824435,06/19/2021,02:00:00,BROOKLYN,75,0,,false,18-24,M,BLACK,18-24,M,BLACK,"1,016,125","182,265",40.66690288800004,-73.88510277199998,POINT (-73.88510277199998 40.66690288800004)
238291449,12/24/2021,23:53:00,BROOKLYN,71,0,,false,,,,45-64,M,BLACK,"997,886","180,734",40.662747508000045,-73.95085131599996,POINT (-73.95085131599996 40.662747508000045)
226500707,04/04/2021,23:15:00,BROOKLYN,75,0,,false,,,,25-44,M,BLACK,"1,013,711","178,670",40.65704377400005,-73.89382012899993,POINT (-73.89382012899993 40.65704377400005)
238210279,12/22/2021,23:17:00,BRONX,49,0,,true,25-44,M,WHITE HISPANIC,25-44,M,BLACK,"1,021,438","252,793",40.86046306400005,-73.86556104899995,POINT (-73.86556104899995 40.86046306400005)
229507547,06/13/2021,16:21:00,BROOKLYN,83,0,,false,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC,"1,006,629","195,430",40.70306689000005,-73.91928891699997,POINT (-73.91928891699997 40.70306689000005)
233253334,09/07/2021,15:00:00,BROOKLYN,76,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"983,523","185,334",40.67538395200007,-74.00262236699997,POINT (-74.00262236699997 40.67538395200007)
237044703,11/28/2021,22:07:00,MANHATTAN,33,0,,false,,,,25-44,M,WHITE HISPANIC,"1,001,056","247,633",40.846362726000045,-73.93925804799993,POINT (-73.93925804799993 40.846362726000045)
227647478,05/02/2021,20:22:00,STATEN ISLAND,120,0,,false,25-44,M,BLACK,25-44,M,BLACK,"952,145","171,452",40.63722273800005,-74.11567771499993,POINT (-74.11567771499993 40.63722273800005)
225663031,03/15/2021,17:25:00,BROOKLYN,73,0,RESTAURANT/DINER,false,18-24,M,BLACK,45-64,F,BLACK,"1,008,883","183,248",40.66962411300005,-73.91120413799997,POINT (-73.91120413799997 40.66962411300005)
232013189,08/09/2021,21:00:00,BROOKLYN,84,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"988,466","194,673",40.701016395000075,-73.98479640899996,POINT (-73.98479640899996 40.701016395000075)
233588118,09/15/2021,01:13:00,MANHATTAN,25,0,,false,,,,25-44,M,BLACK,"1,001,508","232,696",40.80536404400005,-73.93766276299993,POINT (-73.93766276299993 40.80536404400005)
226542634,04/05/2021,22:15:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"990,847","192,564",40.695226225000056,-73.97621137999994,POINT (-73.97621137999994 40.695226225000056)
235088798,10/15/2021,00:30:00,BROOKLYN,67,0,,false,,,,<18,M,BLACK,"1,005,324","178,328",40.65612899000007,-73.92404902899995,POINT (-73.92404902899995 40.65612899000007)
227950643,05/06/2021,10:16:00,BROOKLYN,81,0,GROCERY/BODEGA,false,25-44,M,BLACK,25-44,M,WHITE HISPANIC,"1,003,512","190,814",40.69040437800004,-73.93054394299998,POINT (-73.93054394299998 40.69040437800004)
235906916,11/04/2021,17:59:00,BRONX,50,0,,false,25-44,M,BLACK,25-44,F,BLACK HISPANIC,"1,008,944","257,887",40.874488327000044,-73.91070999299995,POINT (-73.91070999299995 40.874488327000044)
238004076,12/17/2021,06:21:00,QUEENS,113,0,PVT HOUSE,true,,,,25-44,F,BLACK,"1,043,252","187,998",40.682499421000045,-73.78726915499993,POINT (-73.78726915499993 40.682499421000045)
234756219,10/09/2021,16:24:00,MANHATTAN,28,0,,false,25-44,M,ASIAN / PACIFIC ISLANDER,25-44,M,BLACK,"996,795","233,168",40.80666750200004,-73.95468599599997,POINT (-73.95468599599997 40.80666750200004)
236761010,11/21/2021,17:50:00,BROOKLYN,75,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"1,021,009","182,983",40.66885470500005,-73.86749370199995,POINT (-73.86749370199995 40.66885470500005)
234928488,10/13/2021,15:01:00,MANHATTAN,32,0,,false,25-44,M,BLACK,18-24,M,BLACK,"1,002,098","238,549",40.821427723000056,-73.93551602499997,POINT (-73.93551602499997 40.821427723000056)
232887625,08/28/2021,04:09:00,QUEENS,100,0,,true,,,,25-44,F,BLACK,"1,037,018","152,579",40.58532136300005,-73.81002278199998,POINT (-73.81002278199998 40.58532136300005)
233149851,09/04/2021,20:18:00,MANHATTAN,32,0,,true,18-24,M,WHITE HISPANIC,<18,M,BLACK,"998,593","235,938",40.814267648000055,-73.94818528599995,POINT (-73.94818528599995 40.814267648000055)
234622682,10/07/2021,01:18:00,BRONX,46,0,,false,,,,18-24,M,BLACK,"1,011,735","249,111",40.85039261700007,-73.90065396399994,POINT (-73.90065396399994 40.85039261700007)
225063425,03/02/2021,02:00:00,BROOKLYN,77,0,MULTI DWELL - APT BUILD,false,25-44,M,BLACK,25-44,M,BLACK,"1,004,975","183,973",40.67162408600007,-73.925289503,POINT (-73.925289503 40.67162408600007)
236094286,11/09/2021,16:44:00,BRONX,47,0,,false,,,,45-64,M,BLACK,"1,030,896","263,028",40.88851003500002,-73.83129772599993,POINT (-73.83129772599993 40.88851003500002)
232291476,08/13/2021,16:10:00,BRONX,52,0,GROCERY/BODEGA,true,25-44,M,BLACK,18-24,M,BLACK,"1,013,751","253,461",40.86232555500004,-73.89334777899995,POINT (-73.89334777899995 40.86232555500004)
238312740,12/26/2021,17:00:00,BRONX,42,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK,"1,007,424","239,937",40.82522502300003,-73.91626822399996,POINT (-73.91626822399996 40.82522502300003)
227000895,04/15/2021,16:15:00,QUEENS,103,0,HOTEL/MOTEL,false,<18,M,BLACK,45-64,M,BLACK,"1,046,177","197,643",40.70895264600006,-73.77663441099996,POINT (-73.77663441099996 40.70895264600006)
228564723,05/21/2021,17:00:00,BRONX,43,0,,false,,,,25-44,M,WHITE HISPANIC,"1,019,730","241,806",40.83031403200005,-73.871793859,POINT (-73.871793859 40.83031403200005)
237362980,12/03/2021,16:02:00,MANHATTAN,34,0,,false,25-44,M,BLACK HISPANIC,18-24,M,BLACK,"1,004,176","253,201",40.86163873700008,-73.92796461199998,POINT (-73.92796461199998 40.86163873700008)
237012945,11/27/2021,18:03:00,BROOKLYN,67,0,,false,,,,18-24,M,WHITE,"998,553","172,620",40.64047529100003,-73.94846436099994,POINT (-73.94846436099994 40.64047529100003)
232132668,08/11/2021,12:40:00,BRONX,40,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,45-64,M,BLACK HISPANIC,"1,010,097","237,401",40.81825700500008,-73.90661980699997,POINT (-73.90661980699997 40.81825700500008)
232496782,08/19/2021,23:17:00,QUEENS,108,0,,true,,,,45-64,M,BLACK,"1,001,262","211,748",40.74786777800006,-73.93860438599995,POINT (-73.93860438599995 40.74786777800006)
238238212,12/23/2021,04:05:00,QUEENS,114,0,BAR/NIGHT CLUB,false,,,,25-44,F,WHITE HISPANIC,"1,009,215","219,725",40.769743719000076,-73.90987205399993,POINT (-73.90987205399993 40.769743719000076)
229411216,06/11/2021,00:44:00,BRONX,43,0,,true,,,,18-24,M,BLACK,"1,020,518","242,653",40.83263560100005,-73.86894183199998,POINT (-73.86894183199998 40.83263560100005)
224353206,02/14/2021,00:12:00,BRONX,47,0,,false,,,,18-24,M,BLACK,"1,024,922","262,189",40.88623680200004,-73.85290883299997,POINT (-73.85290883299997 40.88623680200004)
227344440,04/24/2021,22:59:00,BRONX,47,0,MULTI DWELL - APT BUILD,true,18-24,M,BLACK,18-24,M,BLACK,"1,024,807","261,935",40.885540183000046,-73.85332627499997,POINT (-73.85332627499997 40.885540183000046)
237715870,12/12/2021,01:29:00,BROOKLYN,71,0,,false,,,,25-44,M,BLACK,"997,120","182,082",40.666448616000025,-73.95360974299997,POINT (-73.95360974299997 40.666448616000025)
228253201,05/14/2021,06:07:00,BROOKLYN,79,0,,false,,,,25-44,M,BLACK,"998,611","187,749",40.682000963000064,-73.94822315299997,POINT (-73.94822315299997 40.682000963000064)
231433039,07/27/2021,16:13:00,MANHATTAN,28,0,,false,,,,18-24,M,BLACK,"1,000,302","233,204",40.806760637000025,-73.94201781399995,POINT (-73.94201781399995 40.806760637000025)
234323834,09/30/2021,07:30:00,QUEENS,103,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,040,325","191,194",40.69129071300006,-73.79779584499995,POINT (-73.79779584499995 40.69129071300006)
223504665,01/23/2021,00:27:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,true,,,,18-24,M,BLACK HISPANIC,"991,504","192,125",40.69402075800008,-73.97384258299998,POINT (-73.97384258299998 40.69402075800008)
236362254,11/16/2021,20:35:00,QUEENS,108,0,,false,,,,25-44,M,BLACK,"1,004,907","204,305",40.727430825000056,-73.92547227899996,POINT (-73.92547227899996 40.727430825000056)
231965177,08/07/2021,02:44:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,true,,,,25-44,M,BLACK,"1,006,042","182,535",40.66767453600005,-73.92144770399995,POINT (-73.92144770399995 40.66767453600005)
233502666,09/13/2021,19:35:00,BROOKLYN,81,0,,false,,,,18-24,M,BLACK,"1,004,068","187,072",40.68013221800004,-73.92855004999996,POINT (-73.92855004999996 40.68013221800004)
234208835,09/28/2021,18:45:00,BROOKLYN,75,0,,true,,,,18-24,M,BLACK,"1,014,557","181,661",40.66525054900006,-73.890757594,POINT (-73.890757594 40.66525054900006)
230563799,07/07/2021,23:03:00,MANHATTAN,32,0,,false,,,,45-64,M,BLACK HISPANIC,"1,000,038","238,903",40.82240327500005,-73.94295803999995,POINT (-73.94295803999995 40.82240327500005)
236236704,11/12/2021,03:15:00,BRONX,45,0,,false,18-24,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC,"1,030,398","243,833",40.83582825800004,-73.83323099399996,POINT (-73.83323099399996 40.83582825800004)
224950991,02/26/2021,22:25:00,BROOKLYN,73,0,MULTI DWELL - APT BUILD,false,,,,18-24,M,ASIAN / PACIFIC ISLANDER,"1,006,977","183,504",40.670331873000066,-73.91807403899996,POINT (-73.91807403899996 40.670331873000066)
227127703,04/19/2021,19:20:00,BRONX,49,0,,false,,,,18-24,M,ASIAN / PACIFIC ISLANDER,"1,023,415","253,740",40.863053742000034,-73.85840836499993,POINT (-73.85840836499993 40.863053742000034)
236761012,11/21/2021,03:10:00,QUEENS,113,0,,false,,,,18-24,M,BLACK,"1,051,611","191,356",40.69165666300007,-73.75709727099996,POINT (-73.75709727099996 40.69165666300007)
235259979,10/21/2021,02:29:00,BROOKLYN,70,0,MULTI DWELL - APT BUILD,false,45-64,M,BLACK,25-44,M,BLACK,"995,957","177,431",40.653684258000055,-73.95781001099994,POINT (-73.95781001099994 40.653684258000055)
228563311,05/22/2021,06:35:00,BRONX,46,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,009,177","249,329",40.85099855500005,-73.90989931399997,POINT (-73.90989931399997 40.85099855500005)
238040458,12/17/2021,20:59:00,MANHATTAN,34,0,,true,,,,18-24,M,BLACK HISPANIC,"1,004,796","255,322",40.867458818000046,-73.92571667599998,POINT (-73.92571667599998 40.867458818000046)
223801324,01/31/2021,00:25:00,BROOKLYN,69,0,,true,,,,45-64,M,BLACK,"1,006,887","171,672",40.637855856000044,-73.91843818899997,POINT (-73.91843818899997 40.637855856000044)
233149851,09/04/2021,20:18:00,MANHATTAN,32,0,,false,18-24,M,WHITE HISPANIC,18-24,M,ASIAN / PACIFIC ISLANDER,"998,593","235,938",40.814267648000055,-73.94818528599995,POINT (-73.94818528599995 40.814267648000055)
222932692,01/11/2021,23:49:00,BRONX,47,0,MULTI DWELL - APT BUILD,true,<18,M,BLACK,18-24,M,BLACK HISPANIC,"1,020,808","262,493",40.88708918800006,-73.86778566699996,POINT (-73.86778566699996 40.88708918800006)
231671194,08/02/2021,03:20:00,BRONX,47,0,,false,25-44,M,BLACK,18-24,M,BLACK,"1,026,624","264,377",40.89223415600002,-73.84673962099998,POINT (-73.84673962099998 40.89223415600002)
231941627,08/06/2021,16:40:00,BRONX,48,0,,false,45-64,M,BLACK,25-44,M,BLACK HISPANIC,"1,015,971","251,537",40.85703705900005,-73.88533102499997,POINT (-73.88533102499997 40.85703705900005)
227344443,04/25/2021,06:30:00,BRONX,50,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK HISPANIC,"1,012,082","259,912",40.88003698600005,-73.89935484099993,POINT (-73.89935484099993 40.88003698600005)
234549756,10/05/2021,14:30:00,QUEENS,114,2,MULTI DWELL - PUBLIC HOUS,false,45-64,M,BLACK,25-44,M,BLACK,"999,484","214,810",40.75627543400003,-73.94501432899995,POINT (-73.94501432899995 40.75627543400003)
237712916,12/11/2021,22:02:00,BROOKLYN,73,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,011,611","179,632",40.659690989000076,-73.90138489499998,POINT (-73.90138489499998 40.659690989000076)
235637133,10/28/2021,21:10:00,BROOKLYN,88,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"991,504","192,125",40.69402075800008,-73.97384258299998,POINT (-73.97384258299998 40.69402075800008)
229822600,06/19/2021,00:17:00,QUEENS,106,0,,false,<18,M,BLACK,18-24,M,BLACK,"1,034,038","186,614",40.67875728400003,-73.82050044599998,POINT (-73.82050044599998 40.67875728400003)
223201958,01/16/2021,19:48:00,STATEN ISLAND,120,0,MULTI DWELL - APT BUILD,true,25-44,M,BLACK,18-24,M,BLACK,"960,041","163,798",40.616239224000026,-74.08720051399997,POINT (-74.08720051399997 40.616239224000026)
224354730,02/12/2021,05:15:00,BRONX,43,0,,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK,"1,018,728","242,744",40.832892539000056,-73.87540977699997,POINT (-73.87540977699997 40.832892539000056)
228918111,05/31/2021,19:50:00,BROOKLYN,83,0,,false,18-24,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC,"1,009,422","191,993",40.69362562500004,-73.90922848099996,POINT (-73.90922848099996 40.69362562500004)
232933075,08/31/2021,04:37:00,BRONX,44,0,,true,<18,M,BLACK,25-44,M,BLACK HISPANIC,"1,007,818","245,734",40.841135071000046,-73.91482424199995,POINT (-73.91482424199995 40.841135071000046)
226503935,04/03/2021,18:23:00,BRONX,44,0,,true,18-24,M,BLACK,18-24,M,BLACK HISPANIC,"1,008,053","241,673",40.82998817300006,-73.91398933899995,POINT (-73.91398933899995 40.82998817300006)
227950666,05/09/2021,04:40:00,MANHATTAN,9,0,,false,,,,25-44,M,BLACK HISPANIC,"987,496","203,963",40.72651564100005,-73.98829024399998,POINT (-73.98829024399998 40.72651564100005)
225123288,03/04/2021,00:40:00,BRONX,42,0,,true,18-24,M,WHITE HISPANIC,25-44,M,BLACK,"1,014,946","244,090",40.836600872000076,-73.88907045399996,POINT (-73.88907045399996 40.836600872000076)
226950018,04/14/2021,21:08:00,BRONX,42,0,COMMERCIAL BLDG,true,,,,18-24,M,BLACK,"1,009,489","243,050",40.83376365400005,-73.90879517699994,POINT (-73.90879517699994 40.83376365400005)
233431365,09/10/2021,22:30:00,BROOKLYN,73,0,,false,,,,25-44,M,BLACK,"1,009,715","185,349",40.675388531000074,-73.90819699999997,POINT (-73.90819699999997 40.675388531000074)
233837211,09/21/2021,03:10:00,BRONX,42,0,,false,,,,25-44,M,BLACK,"1,014,716","241,733",40.83013238600006,-73.88991234499997,POINT (-73.88991234499997 40.83013238600006)
231965179,08/08/2021,00:30:00,BROOKLYN,75,0,,false,,,,45-64,M,BLACK,"1,015,110","178,038",40.65530430800004,-73.88878084699996,POINT (-73.88878084699996 40.65530430800004)
231631686,07/31/2021,22:40:00,BROOKLYN,75,0,,false,18-24,M,BLACK,25-44,M,WHITE HISPANIC,"1,019,860","189,120",40.68570406600002,-73.871603151,POINT (-73.871603151 40.68570406600002)
229848435,06/20/2021,22:38:00,BRONX,46,0,,false,,,,25-44,M,BLACK,"1,011,671","248,756",40.84941844700006,-73.90088675199996,POINT (-73.90088675199996 40.84941844700006)
234396483,10/01/2021,19:15:00,BROOKLYN,73,0,,false,,,,18-24,M,BLACK,"1,007,016","182,405",40.66731526400008,-73.91793716199999,POINT (-73.91793716199999 40.66731526400008)
224950992,02/27/2021,02:15:00,BRONX,45,2,MULTI DWELL - PUBLIC HOUS,false,,,,18-24,M,BLACK HISPANIC,"1,033,515","237,761",40.81914554400004,-73.82201133899997,POINT (-73.82201133899997 40.81914554400004)
225438896,03/10/2021,15:41:00,MANHATTAN,26,0,,false,25-44,M,BLACK,25-44,M,BLACK,"997,004","236,786",40.81659760700006,-73.95392416599998,POINT (-73.95392416599998 40.81659760700006)
234109824,09/27/2021,00:24:00,BROOKLYN,73,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,011,055","178,343",40.656154669000045,-73.90339399399994,POINT (-73.90339399399994 40.656154669000045)
229540934,06/14/2021,21:20:00,QUEENS,103,0,,false,,,,18-24,M,BLACK,"1,048,517","198,601",40.71156543300003,-73.76818506299998,POINT (-73.76818506299998 40.71156543300003)
226598085,04/06/2021,16:10:00,BROOKLYN,70,0,,false,,,,25-44,F,BLACK HISPANIC,"994,431","176,337",40.650683352000044,-73.96331128799993,POINT (-73.96331128799993 40.650683352000044)
230421164,07/02/2021,16:15:00,BROOKLYN,67,0,,false,,,,<18,M,BLACK,"1,005,525","181,441",40.66467300700003,-73.92331478799997,POINT (-73.92331478799997 40.66467300700003)
230611231,07/08/2021,21:19:00,BRONX,43,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"1,018,369","244,042",40.83645656600004,-73.87670047599995,POINT (-73.87670047599995 40.83645656600004)
232390407,08/17/2021,13:00:00,BRONX,41,0,COMMERCIAL BLDG,false,25-44,M,WHITE HISPANIC,25-44,M,BLACK HISPANIC,"1,015,966","235,235",40.812292824000046,-73.885426178,POINT (-73.885426178 40.812292824000046)
232888017,08/29/2021,17:44:00,QUEENS,106,0,GAS STATION,false,25-44,M,WHITE HISPANIC,45-64,M,WHITE HISPANIC,"1,028,502","187,094",40.68010417800008,-73.840456224,POINT (-73.840456224 40.68010417800008)
229643172,06/16/2021,23:22:00,BRONX,52,0,,true,25-44,M,BLACK,25-44,M,BLACK,"1,014,313","254,123",40.864140648000046,-73.89131303799998,POINT (-73.89131303799998 40.864140648000046)
228262995,05/15/2021,21:07:00,BRONX,44,0,,false,18-24,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC,"1,010,688","245,851",40.841448077000045,-73.90445130899997,POINT (-73.90445130899997 40.841448077000045)
233763098,09/18/2021,03:24:00,BROOKLYN,67,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,004,006","171,400",40.63711616800003,-73.92881949599996,POINT (-73.92881949599996 40.63711616800003)
230162218,06/25/2021,12:49:00,QUEENS,101,0,MULTI DWELL - APT BUILD,true,,,,18-24,M,WHITE HISPANIC,"1,043,650","154,675",40.59103248900004,-73.78612750699995,POINT (-73.78612750699995 40.59103248900004)
229089207,06/03/2021,13:10:00,BRONX,47,0,,false,25-44,M,BLACK,25-44,M,BLACK,"1,028,386","257,476",40.87328445500003,-73.84041215699995,POINT (-73.84041215699995 40.87328445500003)
226803363,04/11/2021,03:00:00,BROOKLYN,77,0,,false,,,,25-44,M,BLACK,"998,039","184,139",40.67209323800005,-73.95029287299997,POINT (-73.95029287299997 40.67209323800005)
228299908,05/17/2021,23:05:00,BROOKLYN,73,0,,true,,,,25-44,F,BLACK,"1,006,906","183,999",40.67169072000007,-73.91832832099993,POINT (-73.91832832099993 40.67169072000007)
228917763,05/31/2021,22:29:00,MANHATTAN,25,0,,false,25-44,M,BLACK,<18,M,BLACK,"1,001,312","231,864",40.80308081300007,-73.93837286099993,POINT (-73.93837286099993 40.80308081300007)
233468974,09/13/2021,03:55:00,BRONX,41,0,,false,,,,<18,M,BLACK,"1,016,614","234,651",40.810687557000044,-73.88308807099996,POINT (-73.88308807099996 40.810687557000044)
232733332,08/25/2021,15:50:00,STATEN ISLAND,120,0,BEAUTY/NAIL SALON,false,,,,<18,F,WHITE HISPANIC,"962,505","171,812",40.638242355000045,-74.078351189,POINT (-74.078351189 40.638242355000045)
234482345,10/02/2021,03:21:00,QUEENS,100,2,MULTI DWELL - PUBLIC HOUS,false,25-44,M,BLACK,25-44,F,BLACK,"1,037,554","154,246",40.58989372800004,-73.80807989899995,POINT (-73.80807989899995 40.58989372800004)
225832570,03/18/2021,16:10:00,QUEENS,107,0,,false,18-24,M,BLACK,25-44,M,WHITE HISPANIC,"1,037,559","207,802",40.736892700000055,-73.80763845499997,POINT (-73.80763845499997 40.736892700000055)
223827862,02/01/2021,22:20:00,BRONX,48,0,MULTI DWELL - APT BUILD,false,<18,M,WHITE HISPANIC,25-44,F,BLACK HISPANIC,"1,013,207","249,659",40.85189201000002,-73.89533089999998,POINT (-73.89533089999998 40.85189201000002)
231941262,08/07/2021,14:07:00,BROOKLYN,77,0,,false,,,,18-24,M,BLACK,"1,004,068","182,079",40.66642755600003,-73.92856472999993,POINT (-73.92856472999993 40.66642755600003)
235740736,10/30/2021,23:56:00,BRONX,45,2,MULTI DWELL - PUBLIC HOUS,false,18-24,M,BLACK,25-44,M,BLACK,"1,032,218","239,444",40.82377203300007,-73.82668524399996,POINT (-73.82668524399996 40.82377203300007)
227344204,04/24/2021,00:12:00,BRONX,46,0,,false,,,,18-24,M,BLACK HISPANIC,"1,012,262","250,089",40.85307527900005,-73.89874498199998,POINT (-73.89874498199998 40.85307527900005)
231008087,07/16/2021,18:15:00,QUEENS,101,0,,false,,,,25-44,M,BLACK,"1,051,113","160,811",40.607821351000034,-73.75919583799998,POINT (-73.75919583799998 40.607821351000034)
230719148,07/11/2021,03:58:00,BRONX,44,0,,false,,,,25-44,M,BLACK,"1,006,717","244,842",40.838689661000046,-73.91880635699994,POINT (-73.91880635699994 40.838689661000046)
235964852,11/06/2021,22:50:00,BROOKLYN,73,2,MULTI DWELL - PUBLIC HOUS,false,,,,25-44,M,BLACK,"1,009,588","187,367",40.68092784700008,-73.90864726399997,POINT (-73.90864726399997 40.68092784700008)
