lat,lon
40.601376,-73.991745
40.658215,-73.91333
40.690987,-73.909233
40.683002,-73.947037
40.594776,-73.958214
40.593262,-73.970085
40.685165,-73.929199
40.685112,-73.929184
40.675961,-73.909424
40.594215,-73.957047
40.594215,-73.957047
40.681416,-73.999695
40.692947,-73.92234
40.683079,-73.908798
40.688416,-73.978584
40.733845,-73.957542
40.733845,-73.957542
40.711922,-73.947144
40.605927,-73.977608
40.612591,-73.978783
40.598923,-73.99292
40.591156,-73.982903
40.593834,-73.968292
40.680927,-73.920387
40.710632,-73.958817
40.639435,-73.955704
40.706123,-73.938393
40.690933,-73.945732
40.642612,-73.954704
40.642612,-73.954704
40.642612,-73.954704
40.642612,-73.954704
40.642612,-73.954704
40.642612,-73.954704
40.642612,-73.954704
40.642612,-73.954704
40.642612,-73.954704
40.642612,-73.954704
40.638161,-73.955154
40.605083,-73.952103
40.617836,-74.035309
40.702755,-73.928139
40.604885,-73.952904
40.646824,-73.955406
40.646824,-73.955406
40.646824,-73.955406
40.646824,-73.955406
40.646824,-73.955406
40.652279,-73.950333
40.708233,-73.939354
40.695194,-73.942329
40.604553,-73.952072
40.675274,-73.980942
40.675274,-73.980942
40.617626,-74.035126
40.702812,-73.928085
40.65189,-73.951126
40.606358,-73.977692
40.606358,-73.977692
40.606358,-73.977692
40.67989,-73.919754
40.683113,-73.990402
40.68462,-73.949402
40.68462,-73.949402
40.669518,-73.989891
40.690937,-73.984131
40.690937,-73.984131
40.690937,-73.984131
40.702766,-73.926956
40.67041,-73.930664
40.67041,-73.930664
40.675072,-73.906906
40.675068,-73.90683
40.59211,-73.967323
40.59211,-73.967323
40.644821,-73.947304
40.591301,-73.965691
40.603168,-73.952293
40.717304,-73.953453
40.717304,-73.953453
40.657139,-73.961838
40.702824,-73.926903
40.670349,-73.930672
40.670349,-73.930672
40.670349,-73.930672
40.715847,-73.95372
40.715847,-73.95372
40.644348,-73.954292
40.626163,-73.946426
40.689468,-73.991226
40.591206,-73.967201
40.612293,-73.949425
40.612293,-73.949425
40.59391,-73.935127
40.697063,-73.92382
40.680096,-73.910538
40.581482,-73.962181
40.655453,-73.959946
40.678066,-73.887321
40.613251,-73.949738
40.625282,-73.946411
40.618778,-73.917542
40.667313,-73.989189
40.637836,-74.026596
40.671036,-73.936172
40.671036,-73.936172
40.59267,-73.942673
40.645947,-73.97818
40.679604,-73.919487
40.60207,-73.952133
40.60207,-73.952133
40.681126,-73.922096
40.664871,-73.952698
40.590031,-73.967575
40.589703,-73.966064
40.68121,-73.927086
40.713448,-73.959015
40.706772,-73.939056
40.667343,-73.988953
40.602432,-74.008675
40.715946,-73.954491
40.715946,-73.954491
40.715946,-73.954491
40.715946,-73.954491
40.692417,-73.910172
40.690865,-73.984528
40.690865,-73.984528
40.690865,-73.984528
40.690865,-73.984528
40.601082,-73.951347
40.601082,-73.951347
40.601082,-73.951347
40.601082,-73.951347
40.601082,-73.951347
40.601082,-73.951347
40.643074,-73.954865
40.643074,-73.954865
40.643074,-73.954865
40.643074,-73.954865
40.643074,-73.954865
40.643074,-73.954865
40.643074,-73.954865
40.643074,-73.954865
40.6492,-73.961723
40.6492,-73.961723
40.704205,-73.986458
40.704254,-73.986198
40.692413,-73.983383
40.692413,-73.983383
40.692413,-73.983383
40.692413,-73.983383
40.692413,-73.983383
40.692413,-73.983383
40.692413,-73.983383
40.692413,-73.983383
40.692413,-73.983383
40.692413,-73.983383
40.692413,-73.983383
40.692413,-73.983383
40.692413,-73.983383
40.65374,-73.951134
40.665573,-73.956192
40.717541,-73.953003
40.717541,-73.953003
40.62365,-73.945953
40.642254,-73.95446
40.588581,-73.966469
40.632133,-74.028381
40.709866,-73.958054
40.647751,-73.953438
40.647751,-73.953438
40.688293,-73.972687
40.588696,-73.958725
40.632462,-74.028358
40.628986,-74.029747
40.692917,-73.994926
40.680233,-73.906769
40.680233,-73.906769
40.680233,-73.906769
40.697613,-73.915413
40.697613,-73.915413
40.705734,-73.937439
40.705734,-73.937439
40.711048,-73.943489
40.598701,-73.95179
40.697697,-73.915359
40.697697,-73.915359
40.6772,-73.916283
40.589737,-73.942123
40.680489,-73.866417
40.586987,-73.966698
40.691612,-73.944595
40.689476,-73.944824
40.589146,-73.948708
40.700466,-73.939491
40.653751,-73.950928
40.671326,-73.947884
40.690838,-73.966759
40.702904,-73.983467
40.609219,-73.910736
40.584339,-73.942162
40.666,-73.988235
40.69577,-73.92614
40.69577,-73.92614
40.63332,-73.951675
40.63332,-73.951675
40.58749,-73.955833
40.669964,-73.988564
40.669964,-73.988564
40.669964,-73.988564
40.669964,-73.988564
40.693741,-73.91169
40.651459,-73.925789
40.651459,-73.925789
40.682281,-73.990967
40.682396,-73.963882
40.640026,-73.951591
40.595341,-73.943993
40.586823,-73.955734
40.586079,-73.956917
40.586079,-73.956917
40.588055,-73.946724
40.588055,-73.946724
40.693794,-73.911629
40.683949,-73.929535
40.664371,-73.952347
40.663361,-73.990257
40.71151,-73.956978
40.6814,-73.963051
40.585522,-73.966858
40.587532,-73.947815
40.587532,-73.947815
40.637962,-74.02578
40.699577,-73.915863
40.715771,-73.966301
40.715771,-73.966301
40.715771,-73.966301
40.715771,-73.966301
40.715771,-73.966301
40.715771,-73.966301
40.670433,-73.942383
40.584557,-73.971474
40.58477,-73.969627
40.586273,-73.955627
40.58609,-73.956345
40.58609,-73.956345
40.662598,-73.990501
40.688385,-73.990028
40.713318,-73.939308
40.650612,-73.941177
40.714634,-73.958572
40.7258,-73.940285
40.584202,-73.971405
40.671513,-73.938858
40.698177,-73.936394
40.693638,-73.927177
40.689865,-73.920876
40.696289,-73.996193
40.692448,-73.950607
40.689548,-73.920029
40.671978,-73.879562
40.703972,-73.926239
40.683716,-73.929359
40.683716,-73.929359
40.683716,-73.929359
40.637218,-74.02607
40.64883,-73.951515
40.64883,-73.951515
40.59507,-73.950966
40.683281,-73.997131
40.594353,-73.981575
40.58239,-73.96637
40.58239,-73.96637
40.614399,-73.946739
40.614399,-73.946739
40.586678,-73.936073
40.661095,-73.991943
40.680519,-73.913361
40.669983,-73.93689
40.584194,-73.956123
40.580765,-73.983711
40.580765,-73.983711
40.580708,-73.982979
40.714832,-73.958107
40.677605,-73.967224
40.709576,-73.958054
40.709576,-73.958054
40.709576,-73.958054
40.683533,-73.996384
40.584049,-73.957672
40.607788,-73.9151
40.607788,-73.9151
40.68679,-73.950089
40.68325,-73.997025
40.702194,-73.92347
40.687328,-73.972404
40.696285,-73.982742
40.682938,-73.942039
40.682938,-73.942039
40.699963,-73.915565
40.699963,-73.915565
40.699444,-73.916161
40.690567,-73.965828
40.5938,-73.951065
40.583511,-73.95697
40.583752,-73.952354
40.581711,-73.966698
40.709354,-73.957642
40.665665,-73.987999
40.598114,-73.987846
40.666161,-73.951027
40.655502,-73.958405
40.575798,-73.994499
40.585217,-73.935806
40.68927,-73.952271
40.581398,-73.963776
40.647053,-73.950661
40.647907,-73.950447
40.700787,-73.918823
40.584339,-73.942162
40.578178,-73.984306
40.699799,-73.915276
40.584774,-73.933357
40.576092,-74.002312
40.584282,-73.934784
40.575821,-74.002258
40.575821,-74.002258
40.577885,-73.983162
40.577885,-73.983162
40.659573,-73.951286
40.57761,-73.985291
40.688705,-73.952972
40.574581,-73.953819
40.574581,-73.953819
40.574581,-73.953819
40.660534,-73.991608
40.603615,-74.012184
40.681244,-73.917694
40.700352,-73.938377
40.678944,-73.943748
40.678593,-73.878059
40.706867,-73.949532
40.644444,-73.98172
40.689583,-73.968391
40.713661,-73.93895
40.64975,-73.924667
40.641125,-73.949371
40.648251,-73.950027
40.687466,-73.96019
40.714706,-73.957787
40.69371,-73.939606
40.580902,-73.962395
40.577927,-73.971962
40.683395,-73.94458
40.632965,-73.970009
40.661312,-73.99015
40.683784,-73.994659
40.580685,-73.975853
40.580685,-73.975853
40.6712,-73.87941
40.588718,-73.949745
40.663986,-73.986572
40.69286,-73.90506
40.68441,-73.883636
40.705425,-73.937798
40.695374,-73.997246
40.70303,-73.990768
40.703472,-73.989685
40.68631,-73.978302
40.68631,-73.978302
40.68631,-73.978302
40.68631,-73.978302
40.68631,-73.978302
40.641773,-73.974457
40.702408,-73.918396
40.575851,-73.963684
40.665012,-73.951332
40.681038,-73.91291
40.578964,-73.963135
40.701111,-73.911278
40.578594,-73.962822
40.583729,-73.93763
40.65567,-73.949577
40.65567,-73.949577
40.65554,-73.9496
40.65554,-73.9496
40.57761,-73.964706
40.57761,-73.964706
40.57761,-73.964706
40.57761,-73.964706
40.688793,-73.952225
40.688793,-73.952225
40.660255,-73.918091
40.691486,-73.942169
40.662197,-73.951035
40.695084,-73.983063
40.71336,-73.944458
40.66016,-73.91851
40.68956,-73.965752
40.584164,-73.946213
40.701828,-73.941704
40.715637,-73.953377
40.653828,-73.949051
40.688156,-73.982307
40.688156,-73.982307
40.688156,-73.982307
40.688156,-73.982307
40.688156,-73.982307
40.700935,-73.91098
40.700935,-73.91098
40.700935,-73.91098
40.576019,-73.965073
40.575729,-73.968475
40.575729,-73.968475
40.575886,-73.963326
40.682384,-73.933853
40.678116,-73.964722
40.575283,-73.962814
40.626453,-74.02919
40.619537,-74.031975
40.641651,-73.973038
40.641628,-73.973167
40.7332,-73.951752
40.669205,-73.985725
40.606583,-73.943382
40.658089,-73.922455
40.66164,-73.988907
40.605377,-74.016632
40.696888,-73.970848
40.625996,-74.029251
40.68082,-73.928337
40.693855,-73.938324
40.684395,-73.948891
40.684395,-73.948891
40.708752,-73.955841
40.631447,-73.945282
40.645508,-73.946579
40.649323,-73.946823
40.665932,-73.986229
40.693863,-73.938255
40.643841,-74.017746
40.683254,-73.994568
40.665333,-73.95401
40.688618,-73.963509
40.688618,-73.963509
40.684422,-73.948685
40.70322,-73.918312
40.71323,-73.96241
40.679657,-73.990005
40.65041,-73.977921
40.6343,-74.025696
40.628853,-74.02784
40.618572,-74.031914
40.618572,-74.031914
40.685814,-73.954086
40.684433,-73.935066
40.708965,-73.954453
40.682178,-73.99469
40.681309,-73.992783
40.688644,-73.983459
40.688644,-73.983459
40.688644,-73.983459
40.688644,-73.983459
40.688644,-73.983459
40.688644,-73.983459
40.688644,-73.983459
40.649426,-73.973831
40.649426,-73.973831
40.643639,-73.981743
40.652473,-73.963997
40.660835,-73.961807
40.697868,-73.959885
40.697868,-73.959885
40.684109,-73.914452
40.64835,-73.96833
40.643848,-73.956825
40.604023,-73.942337
40.642235,-73.950859
40.631519,-73.943687
40.661358,-73.988434
40.688099,-73.987411
40.687202,-73.981133
40.687202,-73.981133
40.687202,-73.981133
40.687202,-73.981133
40.687202,-73.981133
40.687202,-73.981133
40.681377,-73.918961
40.659245,-73.949532
40.583172,-73.960464
40.661255,-73.988304
40.679726,-73.992157
40.681416,-73.993813
40.721123,-73.956337
40.697994,-73.935074
40.720581,-73.962456
40.627316,-74.028091
40.66848,-73.985489
40.694851,-73.925285
40.694851,-73.925285
40.694851,-73.925285
40.694851,-73.925285
40.694851,-73.925285
40.698002,-73.913094
40.68116,-73.915489
40.636757,-73.944008
40.609112,-73.932777
40.636765,-73.943893
40.636765,-73.943893
40.620529,-73.941551
40.698196,-73.912933
40.636276,-73.943802
40.636276,-73.943802
40.636772,-73.943787
40.63686,-73.943604
40.63686,-73.943604
40.63686,-73.943604
40.668427,-73.985374
40.682648,-73.980637
40.682648,-73.980637
40.693718,-73.905846
40.659256,-73.949356
40.659256,-73.949356
40.634544,-73.943176
40.634544,-73.943176
40.634544,-73.943176
40.634544,-73.943176
40.636772,-73.943428
40.693508,-73.905586
40.640736,-73.972984
40.676167,-73.881599
40.693928,-73.906349
40.693928,-73.906349
40.659939,-73.989113
40.650562,-74.009842
40.711823,-73.964531
40.707401,-73.948402
40.698006,-73.912582
40.660812,-73.948898
40.68449,-73.910934
40.693169,-73.930824
40.698696,-73.994499
40.653362,-73.975121
40.632626,-74.025391
40.661144,-73.949051
40.650871,-73.944099
40.684986,-73.938736
40.734547,-73.951988
40.695221,-73.906715
40.653957,-73.961548
40.708736,-73.953636
40.666237,-73.936676
40.640022,-74.020599
40.681213,-73.881493
40.681213,-73.881493
40.669949,-73.877563
40.70871,-73.953568
40.686783,-73.957047
40.578854,-74.001991
40.686714,-73.970268
40.686714,-73.970268
40.686714,-73.970268
40.698143,-73.912041
40.690723,-73.921669
40.690796,-73.921799
40.627602,-73.940979
40.624084,-74.028717
40.616795,-74.032227
40.652954,-73.929214
40.623672,-74.028885
40.668159,-73.982964
40.681171,-73.868355
40.631481,-74.025627
40.677456,-73.990334
40.677456,-73.990334
40.677456,-73.990334
40.677456,-73.990334
40.677456,-73.990334
40.692474,-73.985069
40.686546,-73.943237
40.58585,-73.939873
40.585079,-73.939705
40.585079,-73.939705
40.614647,-74.032463
40.703117,-73.916527
40.645412,-73.95874
40.6852,-73.950394
40.675419,-73.965805
40.602734,-73.997467
40.579769,-74.004204
40.697548,-73.911499
40.622185,-73.938583
40.662193,-73.949036
40.665215,-73.952393
40.687099,-73.986
40.717361,-73.9468
40.66568,-73.95179
40.701447,-73.917
40.682522,-73.935257
40.698048,-73.93502
40.696751,-73.970818
40.693935,-73.918358
40.700447,-73.91349
40.669655,-73.876167
40.707985,-73.952835
40.62228,-73.938004
40.717716,-73.944908
40.649361,-73.926506
40.641876,-73.978401
40.641716,-73.961411
40.685837,-73.942894
40.71209,-73.951614
40.668003,-73.983261
40.640297,-73.964912
40.665325,-73.983147
40.69165,-73.985733
40.659126,-73.91555
40.686272,-73.913864
40.682945,-73.907761
40.698326,-73.932693
40.645569,-73.970245
40.640526,-73.964577
40.640526,-73.964577
40.640526,-73.964577
40.684719,-73.989708
40.640392,-73.986176
40.588493,-73.939255
40.588493,-73.939255
40.65897,-73.949471
40.668682,-73.876266
40.643543,-73.939514
40.642532,-73.976585
40.64735,-73.945076
40.662491,-73.983467
40.681915,-73.927338
40.707653,-73.952682
40.683701,-73.944275
40.705086,-73.91642
40.682858,-73.977936
40.575382,-73.967255
40.682613,-73.907379
40.680878,-73.949348
40.71838,-73.963341
40.71838,-73.963341
40.582413,-73.954292
40.63937,-73.966255
40.63937,-73.966255
40.638622,-73.985184
40.613651,-74.032501
40.644333,-73.976341
40.661545,-73.982529
40.705746,-73.916939
40.635803,-74.035637
40.619431,-74.037048
40.715633,-73.95015
40.715633,-73.95015
40.715633,-73.95015
40.696629,-73.9702
40.657028,-73.918816
40.685486,-73.94191
40.683002,-73.944153
40.683002,-73.944153
40.683002,-73.944153
40.646206,-73.998917
40.640491,-73.950104
40.705711,-73.919823
40.705711,-73.919823
40.705711,-73.919823
40.686153,-73.984306
40.667225,-73.894318
40.706684,-73.953697
40.691967,-73.937683
40.640907,-73.962112
40.691078,-73.988785
40.691078,-73.988785
40.705975,-73.920265
40.705975,-73.920265
40.675266,-74.015022
40.686108,-73.949516
40.686108,-73.949516
40.711864,-73.953712
40.684093,-73.940987
40.704895,-73.926506
40.686497,-73.95018
40.684254,-73.881218
40.707329,-73.948784
40.686115,-73.949547
40.686115,-73.949547
40.709679,-73.969162
40.709679,-73.969162
40.709679,-73.969162
40.709679,-73.969162
40.709679,-73.969162
40.669167,-73.889694
40.638554,-73.967049
40.656368,-73.919792
40.656368,-73.919792
40.610611,-74.028503
40.629833,-73.935158
40.645348,-74.012688
40.619293,-73.933701
40.641171,-74.016937
40.709328,-73.964645
40.668041,-73.857368
40.657185,-73.916725
40.684032,-73.938995
40.675034,-73.963913
40.624405,-74.026855
40.68145,-73.977554
40.682648,-73.944046
40.641544,-73.957703
40.647228,-74.010361
40.70969,-73.968315
40.703335,-73.912262
40.696732,-73.974236
40.696571,-73.970192
40.690792,-73.98378
40.661949,-73.953346
40.69072,-73.983589
40.661076,-73.981255
40.628254,-74.024773
40.68235,-73.943573
40.675224,-73.967613
40.692657,-73.998947
40.702629,-73.929611
40.702629,-73.929611
40.709229,-73.969292
40.709229,-73.969292
40.650013,-73.935692
40.651367,-73.935699
40.637787,-73.972366
40.682297,-73.925064
40.682297,-73.925064
40.709095,-73.968651
40.673557,-73.9636
40.680134,-73.865295
40.640903,-73.957527
40.68338,-74.00399
40.689205,-73.985634
40.689205,-73.985634
40.689205,-73.985634
40.689205,-73.985634
40.689205,-73.985634
40.689205,-73.985634
40.683044,-73.960396
40.696518,-73.970177
40.645496,-74.011429
40.67194,-73.883163
40.660206,-73.945816
40.671925,-73.882675
40.688442,-73.952805
40.634052,-74.021729
40.712685,-73.952599
40.627953,-73.901413
40.683811,-74.004478
40.711018,-73.952515
40.641899,-73.999718
40.576637,-74.010857
40.589336,-73.944321
40.662399,-73.985008
40.649521,-74.006599
40.691269,-73.927727
40.685112,-73.942665
40.659542,-73.982407
40.673214,-73.884377
40.694031,-73.932251
40.692795,-73.912315
40.662323,-73.985069
40.712902,-73.952423
40.642204,-74.014114
40.675591,-73.962135
40.688087,-73.962418
40.70528,-73.930901
40.696465,-73.970169
40.630505,-74.022934
40.681553,-73.975121
40.69175,-73.913574
40.69175,-73.913574
40.691509,-73.91729
40.631741,-74.022408
40.718437,-73.943031
40.675022,-73.997894
40.681915,-73.961823
40.681915,-73.961823
40.681881,-73.961617
40.681915,-73.961823
40.681915,-73.961823
40.681915,-73.961823
40.68581,-73.93911
40.683105,-73.968849
40.683105,-73.968849
40.683105,-73.968849
40.683105,-73.968849
40.683105,-73.968849
40.683029,-73.968834
40.683105,-73.968849
40.683029,-73.968834
40.683105,-73.968849
40.638309,-73.97036
40.655281,-73.918579
40.68882,-73.943039
40.693935,-73.950653
40.585674,-73.944473
40.621777,-74.026337
40.660965,-73.94487
40.660965,-73.94487
40.68853,-73.916992
40.68853,-73.916992
40.682072,-73.91288
40.682072,-73.91288
40.657944,-73.912888
40.671421,-73.920074
40.684338,-73.936378
40.645672,-74.009369
40.647079,-74.011436
40.683208,-73.926643
40.665524,-73.893883
40.665524,-73.893883
40.718803,-73.943069
40.718803,-73.943069
40.662895,-73.946167
40.63876,-73.950485
40.686451,-73.946533
40.662437,-73.945061
40.665543,-73.94857
40.683735,-73.964561
40.692337,-73.934456
40.693321,-73.965569
40.592419,-73.975983
40.692432,-73.93438
40.655689,-73.916504
40.67355,-73.961426
40.67355,-73.961426
40.653347,-73.940407
40.653347,-73.940407
40.642071,-73.978897
40.68578,-73.981178
40.691002,-73.916229
40.691002,-73.916229
40.691002,-73.916229
40.650661,-73.960739
40.718872,-73.95015
40.653358,-73.960869
40.678959,-73.876564
40.634441,-73.951118
40.661545,-73.959641
40.68446,-73.957283
40.577286,-73.959229
40.576351,-73.959518
40.634174,-74.020485
40.681587,-73.97345
40.575256,-73.974281
40.575001,-73.97406
40.575256,-73.974281
40.575256,-73.974281
40.690948,-73.916145
40.690948,-73.916145
40.693382,-73.964951
40.663361,-73.979271
40.671032,-73.975601
40.638344,-74.016907
40.681568,-73.973358
40.682972,-73.967522
40.687927,-73.990837
40.647606,-73.969131
40.658134,-73.981049
40.644455,-74.011406
40.712254,-73.948822
40.644817,-73.927834
40.63261,-74.020653
40.662888,-73.979057
40.621674,-74.025352
40.627468,-74.022888
40.691418,-73.918304
40.641582,-74.013084
40.648945,-73.92878
40.697678,-73.994171
40.697475,-73.994118
40.674995,-73.953033
40.641346,-73.958588
40.641346,-73.958588
40.644913,-73.97036
40.643433,-74.011711
40.649765,-73.961411
40.649765,-73.961411
40.639645,-73.97451
40.579296,-73.962402
40.579296,-73.962402
40.579296,-73.962402
40.621784,-74.024872
40.682636,-73.966545
40.635544,-73.972153
40.634686,-73.979126
40.634705,-73.979202
40.661163,-73.961464
40.687897,-73.990761
40.698559,-73.932144
40.655045,-73.915161
40.660362,-73.943108
40.697674,-73.915855
40.697674,-73.915855
40.697674,-73.915855
40.672447,-73.869934
40.641567,-74.01001
40.664825,-73.986984
40.681084,-73.971352
40.681438,-73.972252
40.634071,-74.019485
40.711319,-73.94989
40.621677,-74.024437
40.690128,-73.914772
40.65453,-73.940659
40.689056,-73.870842
40.700348,-73.933708
40.700348,-73.933708
40.700348,-73.933708
40.700348,-73.933708
40.688023,-73.974098
40.698273,-73.931747
40.667149,-73.991806
40.633987,-73.979057
40.646839,-73.925301
40.635464,-74.00145
40.669037,-73.920364
40.62154,-74.024208
40.62154,-74.024208
40.657444,-73.90979
40.653515,-73.917839
40.683361,-73.940742
40.666939,-73.991837
40.643066,-74.010414
40.643066,-74.010414
40.624111,-74.023354
40.682575,-73.915047
40.653465,-73.917786
40.6875,-73.934898
40.652603,-73.957153
40.718498,-73.961739
40.651634,-73.964729
40.644142,-73.982422
40.64135,-74.012108
40.649158,-73.961235
40.680237,-73.968109
40.680237,-73.968109
40.628654,-73.991173
40.686504,-73.868805
40.690228,-73.911789
40.647106,-73.928215
40.65572,-73.954895
40.693867,-73.947227
40.639992,-74.013474
40.661266,-73.897675
40.686821,-73.943336
40.682232,-73.965477
40.682232,-73.965477
40.687546,-73.934525
40.666119,-73.991806
40.666962,-73.994293
40.737297,-73.954277
40.653049,-73.960808
40.72126,-73.960457
40.645473,-74.020241
40.716705,-73.95649
40.688889,-73.934723
40.642296,-73.922798
40.66198,-73.896896
40.672611,-73.959015
40.66774,-73.976883
40.62315,-74.02327
40.690395,-73.916191
40.672611,-73.959015
40.634579,-73.971802
40.634579,-73.971802
40.63842,-73.918221
40.610626,-73.982437
40.702682,-73.991096
40.694023,-73.921486
40.690311,-73.916039
40.643639,-74.019424
40.693707,-73.96167
40.683163,-73.913963
40.626629,-74.021492
40.673767,-73.869896
40.665447,-73.992104
40.665447,-73.992104
40.667377,-73.993988
40.627003,-74.021194
40.627003,-74.021194
40.692223,-73.926338
40.678627,-73.955467
40.69738,-73.928848
40.681168,-73.974617
40.641907,-73.980888
40.725422,-73.938469
40.67123,-73.957275
40.657516,-73.905991
40.619205,-73.979904
40.654919,-73.980797
40.694218,-73.960899
40.694218,-73.960899
40.689243,-73.913208
40.678493,-73.954987
40.660381,-73.947983
40.678497,-73.95488
40.67482,-73.958527
40.643929,-73.925926
40.652718,-73.916328
40.652882,-73.916039
40.622231,-73.986839
40.640938,-74.01783
40.669853,-73.974915
40.694824,-73.94883
40.716263,-73.957634
40.679527,-73.970085
40.637192,-73.971199
40.581589,-73.957794
40.697433,-73.993912
40.657116,-73.958244
40.657116,-73.958244
40.721172,-73.941711
40.702953,-73.992073
40.575375,-73.974495
40.575375,-73.974495
40.640499,-73.936264
40.698135,-73.927925
40.698135,-73.927925
40.698135,-73.927925
40.698135,-73.927925
40.698135,-73.927925
40.635365,-73.962601
40.677746,-73.955688
40.677746,-73.955688
40.677746,-73.955688
40.715199,-73.949364
40.696453,-73.983818
40.649689,-73.963791
40.676971,-73.930046
40.61845,-73.983711
40.61462,-73.977394
40.614506,-73.977516
40.667732,-73.882103
40.648724,-74.002251
40.635662,-73.961121
40.690174,-73.906792
40.672634,-73.869606
40.672779,-73.957733
40.687378,-73.942268
40.687378,-73.942268
40.685024,-73.930382
40.695709,-73.971703
40.652946,-73.960793
40.65712,-73.958176
40.65712,-73.958176
40.65712,-73.958176
40.693981,-73.959114
40.655846,-73.95256
40.655846,-73.95256
40.612667,-73.975067
40.671806,-73.870728
40.675743,-73.949646
40.667908,-73.895714
40.684616,-73.92746
40.687061,-73.932236
40.677452,-73.969246
40.680267,-73.935104
40.713528,-73.964943
40.675972,-73.981934
40.645123,-74.005348
40.63567,-73.960197
40.688988,-73.905632
40.663815,-73.994034
40.673702,-73.957626
40.675465,-73.952011
40.678093,-73.959229
40.648651,-73.898895
40.674076,-73.957031
40.630825,-73.97036
40.657124,-73.958099
40.657124,-73.958099
40.682419,-74.004814
40.592247,-73.963326
40.638203,-73.919968
40.639896,-73.912781
40.676357,-73.955635
40.687153,-73.93145
40.653027,-73.978546
40.675041,-73.95504
40.68774,-73.984085
40.736633,-73.955719
40.715931,-73.940521
40.679047,-73.976234
40.707676,-73.966415
40.708603,-73.947586
40.702244,-73.989403
40.66539,-73.936699
40.680099,-73.968727
40.673798,-73.956276
40.68549,-73.935379
40.693672,-73.93338
40.674297,-73.955986
40.637806,-73.957336
40.673927,-73.956184
40.673927,-73.956184
40.666759,-73.884422
40.688065,-73.979385
40.688065,-73.979385
40.688065,-73.979385
40.688065,-73.979385
40.678444,-73.895805
40.639156,-74.026848
40.615425,-73.986595
40.682133,-73.973289
40.682133,-73.973289
40.682133,-73.973289
40.682133,-73.973289
40.682133,-73.973289
40.682133,-73.973289
40.682133,-73.973289
40.682133,-73.973289
40.682133,-73.973289
40.675014,-73.951683
40.629627,-74.010422
40.685341,-73.930969
40.660015,-73.93866
40.661983,-73.992378
40.646439,-73.959969
40.617668,-74.022392
40.670731,-73.954323
40.681889,-73.973358
40.67823,-74.001984
40.676308,-73.885139
40.676308,-73.885139
40.676308,-73.885139
40.677315,-73.982765
40.629265,-74.010704
40.629265,-74.010704
40.629265,-74.010704
40.630981,-74.013863
40.684814,-73.925697
40.644196,-74.004486
40.61953,-74.022392
40.711746,-73.945396
40.671211,-73.954063
40.737225,-73.953766
40.691612,-73.99176
40.695335,-73.996696
40.695335,-73.996696
40.718262,-73.949486
40.651791,-73.963631
40.637196,-73.957802
40.614571,-73.987503
40.611374,-73.98336
40.670731,-73.953987
40.663212,-73.909393
40.677597,-73.982056
40.6712,-73.953873
40.685333,-73.930168
40.684418,-73.908539
40.685345,-73.930077
40.684471,-73.908485
40.663303,-73.991379
40.663303,-73.991379
40.676392,-73.980751
40.661301,-73.99308
40.677769,-73.981178
40.695744,-73.973053
40.648727,-73.972527
40.696617,-73.931725
40.675186,-73.980003
40.632099,-74.018295
40.663593,-73.939064
40.645565,-73.959778
40.645565,-73.959778
40.690525,-73.982841
40.69873,-73.911293
40.695385,-73.99453
40.594559,-73.972237
40.702248,-73.989731
40.640804,-73.972389
40.700199,-73.944725
40.700199,-73.944725
40.67738,-73.981483
40.636822,-74.032402
40.683361,-73.914726
40.711342,-73.944504
40.713516,-73.95993
40.636425,-73.915237
40.673187,-73.955132
40.673187,-73.955132
40.673187,-73.955132
40.695572,-73.971016
40.695572,-73.971016
40.677116,-73.874565
40.693573,-73.933868
40.666199,-73.920296
40.602425,-73.964622
40.64542,-73.959915
40.61393,-73.991722
40.612537,-73.989586
40.641258,-73.971649
40.664577,-73.918854
40.660275,-73.994125
40.71032,-73.947693
40.691113,-73.918953
40.692081,-73.985832
40.634026,-74.029854
40.639992,-73.968643
40.680077,-73.966187
40.676296,-74.002914
40.612499,-73.990448
40.632744,-74.024651
40.631023,-74.021675
40.635345,-74.03727
40.609585,-73.986313
40.661312,-73.997139
40.714706,-73.944878
40.714706,-73.944878
40.714706,-73.944878
40.714706,-73.944878
40.714706,-73.944878
40.685211,-73.972404
40.630741,-74.015083
40.723705,-73.938889
40.721851,-73.937973
40.685722,-73.909714
40.69537,-73.923676
40.707092,-73.946991
40.707092,-73.946991
40.707092,-73.946991
40.707092,-73.946991
40.651886,-73.962845
40.635822,-73.957542
40.635822,-73.957542
40.635822,-73.957542
40.692104,-73.947014
40.696266,-73.929779
40.659676,-73.938095
40.659676,-73.938095
40.67667,-73.882698
40.723873,-73.93885
40.674908,-73.962845
40.675514,-73.978828
40.698215,-73.946152
40.698215,-73.946152
40.698215,-73.946152
40.685467,-73.909264
40.71019,-73.947411
40.71019,-73.947411
40.639965,-74.00679
40.622307,-74.009346
40.60881,-73.987236
40.61636,-74.000389
40.685574,-73.906815
40.685574,-73.906815
40.685703,-73.906685
40.69389,-73.992416
40.69389,-73.992416
40.69389,-73.992416
40.691776,-73.991516
40.687519,-73.923325
40.684025,-73.916481
40.683914,-73.916466
40.675365,-73.947861
40.659271,-73.937515
40.622631,-74.012184
40.663105,-73.886131
40.659611,-73.937515
40.659611,-73.937515
40.694862,-73.952461
40.694862,-73.952461
40.694862,-73.952461
40.614159,-73.999489
